Commodity,Country,Category,YearNum,FoodValue
"Sauces, soups, prepared foods",THAILAND,Other,2004,82.2
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2004,28.2
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2004,33.4
Essential oils,IRELAND,Other,2004,1631.9
Essential oils,BRAZIL,Other,2004,30.5
Essential oils,MEXICO,Other,2004,28.6
Essential oils,INDIA,Other,2004,43.5
Essential oils,FRANCE,Other,2004,63.3
Essential oils,CANADA,Other,2004,21.5
Essential oils,ITALY,Other,2004,10.8
Essential oils,CHINA (MAINLAND),Other,2004,23.3
Animal and other fats,CANADA,Other,2004,127.4
Animal and other fats,AUSTRALIA,Other,2004,0.5
Animal and other fats,BRAZIL,Other,2004,1.9
Animal and other fats,MEXICO,Other,2004,1.5
Animal and other fats,VIETNAM,Other,2004,0
Animal and other fats,URUGUAY,Other,2004,0
Animal and other fats,ARGENTINA,Other,2004,6
Animal and other fats,NORWAY,Other,2004,17.2
Other edible products,INDIA,Other,2004,80.4
Other edible products,CHINA (MAINLAND),Other,2004,91.3
Other edible products,CANADA,Other,2004,65.2
Other edible products,MEXICO,Other,2004,74.2
Other edible products,FRANCE,Other,2004,67.7
Other edible products,SPAIN,Other,2004,26
Other edible products,ITALY,Other,2004,20
Other edible products,"GERMANY, FED. REPUBLIC",Other,2004,45.4
Wine,FRANCE,Beverages,2004,1025.5
Wine,ITALY,Beverages,2004,968.2
Wine,NEW ZEALAND,Beverages,2004,61
Wine,SPAIN,Beverages,2004,185.3
Wine,AUSTRALIA,Beverages,2004,728.2
Wine,ARGENTINA,Beverages,2004,47.4
Wine,CANADA,Beverages,2004,24.2
Malt beer,MEXICO,Beverages,2004,1163.3
Malt beer,NETHERLANDS,Beverages,2004,889
Malt beer,IRELAND,Beverages,2004,79.3
Malt beer,CANADA,Beverages,2004,216.1
Malt beer,"GERMANY, FED. REPUBLIC",Beverages,2004,145.7
Malt beer,BELGIUM,Beverages,2004,32.4
Malt beer,ITALY,Beverages,2004,9.7
Nonalcoholic beverages,MEXICO,Beverages,2004,196.5
Nonalcoholic beverages,CANADA,Beverages,2004,247.3
Nonalcoholic beverages,ITALY,Beverages,2004,63.9
Nonalcoholic beverages,AUSTRIA,Beverages,2004,335.6
Nonalcoholic beverages,SWITZERLAND,Beverages,2004,0.4
Nonalcoholic beverages,FRANCE,Beverages,2004,100.4
Liquors and liqueurs,MEXICO,Beverages,2004,436.8
Liquors and liqueurs,FRANCE,Beverages,2004,953.7
Liquors and liqueurs,UNITED KINGDOM,Beverages,2004,822.4
Liquors and liqueurs,CANADA,Beverages,2004,317.9
Liquors and liqueurs,NETHERLANDS,Beverages,2004,152
Liquors and liqueurs,IRELAND,Beverages,2004,200.7
Liquors and liqueurs,ITALY,Beverages,2004,91.2
Liquors and liqueurs,SWEDEN,Beverages,2004,345.1
"Bovine animals, live",CANADA,Animals,2005,526.2
"Bovine animals, live",MEXICO,Animals,2005,515.4
"Swine, live",CANADA,Animals,2005,580.8
"Sheep and goats, live",CANADA,Animals,2005,0.1
Live poultry,CANADA,Animals,2005,27.9
Bird eggs,CANADA,Animals,2005,13
Bird eggs,UNITED KINGDOM,Animals,2005,0.1
Bird eggs,NETHERLANDS,Animals,2005,0.6
Bird eggs,CHINA (MAINLAND),Animals,2005,2.6
Bird eggs,THAILAND,Animals,2005,0.7
Bird eggs,TURKEY,Animals,2005,0
Bird eggs,TAIWAN,Animals,2005,1.5
Fresh or chilled red meats,CANADA,Meats,2005,1859.2
Fresh or chilled red meats,MEXICO,Meats,2005,41.7
Fresh or chilled red meats,AUSTRALIA,Meats,2005,134
Fresh or chilled red meats,NICARAGUA,Meats,2005,13.5
Fresh or chilled red meats,NEW ZEALAND,Meats,2005,26.5
Fresh or chilled red meats,ARGENTINA,Meats,2005,0
Frozen red meats and parts,AUSTRALIA,Meats,2005,812
Frozen red meats and parts,NEW ZEALAND,Meats,2005,578
Frozen red meats and parts,BRAZIL,Meats,2005,0
Frozen red meats and parts,CANADA,Meats,2005,186.3
Frozen red meats and parts,MEXICO,Meats,2005,9.8
Frozen red meats and parts,URUGUAY,Meats,2005,360.6
Fowl and other meats,CHILE,Meats,2005,0
Fowl and other meats,CANADA,Meats,2005,71.2
Fowl and other meats,NEW ZEALAND,Meats,2005,11.3
Fowl and other meats,CHINA (MAINLAND),Meats,2005,10.2
Prepared meats,CANADA,Meats,2005,278.3
Prepared meats,BRAZIL,Meats,2005,203.9
Prepared meats,ITALY,Meats,2005,45.1
Prepared meats,MEXICO,Meats,2005,35.9
Prepared meats,URUGUAY,Meats,2005,23.9
Prepared meats,POLAND,Meats,2005,37
Prepared meats,SPAIN,Meats,2005,7.3
Prepared meats,NEW ZEALAND,Meats,2005,27.3
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2005,487.8
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2005,26.6
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2005,45.2
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2005,54.1
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2005,2.2
"Whole fish--fresh, chilled, or frozen",CHINA (MAINLAND),Fish,2005,84.6
Fish fillets and mince,CHILE,Fish,2005,635.4
Fish fillets and mince,CHINA (MAINLAND),Fish,2005,716
Fish fillets and mince,NORWAY,Fish,2005,38.5
Fish fillets and mince,VIETNAM,Fish,2005,61.3
Fish fillets and mince,INDONESIA,Fish,2005,99.7
Fish fillets and mince,CANADA,Fish,2005,276.1
"Shellfish, fresh or frozen",CANADA,Fish,2005,987.7
"Shellfish, fresh or frozen",INDIA,Fish,2005,327.8
"Shellfish, fresh or frozen",ECUADOR,Fish,2005,264.3
"Shellfish, fresh or frozen",INDONESIA,Fish,2005,349.7
"Shellfish, fresh or frozen",VIETNAM,Fish,2005,360.2
"Shellfish, fresh or frozen",ARGENTINA,Fish,2005,10
"Shellfish, fresh or frozen",MEXICO,Fish,2005,346
"Shellfish, fresh or frozen",JAPAN,Fish,2005,70.4
Prepared fish and shellfish,THAILAND,Fish,2005,822.3
Prepared fish and shellfish,INDONESIA,Fish,2005,226.9
Prepared fish and shellfish,VIETNAM,Fish,2005,168
Prepared fish and shellfish,INDIA,Fish,2005,28.1
Prepared fish and shellfish,CANADA,Fish,2005,393.9
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2005,391.5
Prepared fish and shellfish,ECUADOR,Fish,2005,133.8
Prepared fish and shellfish,MEXICO,Fish,2005,27.5
Fresh vegetables,MEXICO,Vegetables,2005,2319.1
Fresh vegetables,CANADA,Vegetables,2005,729.5
Fresh vegetables,PERU,Vegetables,2005,140.1
Fresh vegetables,GUATEMALA,Vegetables,2005,20.9
Fresh vegetables,COSTA RICA,Vegetables,2005,69.4
Fresh vegetables,CHINA (MAINLAND),Vegetables,2005,61.9
Frozen vegetables,MEXICO,Vegetables,2005,210.3
Frozen vegetables,CANADA,Vegetables,2005,83.8
Frozen vegetables,GUATEMALA,Vegetables,2005,37
Frozen vegetables,CHINA (MAINLAND),Vegetables,2005,33.8
Frozen vegetables,ECUADOR,Vegetables,2005,15.4
Frozen vegetables,BELGIUM,Vegetables,2005,11.3
Dried vegetables,CANADA,Vegetables,2005,66.9
Dried vegetables,CHINA (MAINLAND),Vegetables,2005,69.5
Dried vegetables,INDIA,Vegetables,2005,27.6
Dried vegetables,MEXICO,Vegetables,2005,29.4
Dried vegetables,NICARAGUA,Vegetables,2005,3.2
Prepared or preserved vegetables,CANADA,Vegetables,2005,626.3
Prepared or preserved vegetables,MEXICO,Vegetables,2005,247.8
Prepared or preserved vegetables,SPAIN,Vegetables,2005,285.6
Prepared or preserved vegetables,BELGIUM,Vegetables,2005,2.4
Prepared or preserved vegetables,PERU,Vegetables,2005,61.3
Prepared or preserved vegetables,CHINA (MAINLAND),Vegetables,2005,87.9
"Cheese, fresh or processed",ITALY,Dairy,2005,220.3
"Cheese, fresh or processed",FRANCE,Dairy,2005,123.6
"Cheese, fresh or processed",SPAIN,Dairy,2005,25.8
"Cheese, fresh or processed",NETHERLANDS,Dairy,2005,59.6
"Cheese, fresh or processed",SWITZERLAND,Dairy,2005,47.2
"Cheese, fresh or processed",IRELAND,Dairy,2005,27.3
"Cheese, fresh or processed",UNITED KINGDOM,Dairy,2005,33.6
"Yogurt, buttermilk, or whey",NEW ZEALAND,Dairy,2005,143.5
"Yogurt, buttermilk, or whey",CANADA,Dairy,2005,26.4
"Yogurt, buttermilk, or whey",FRANCE,Dairy,2005,0.6
"Yogurt, buttermilk, or whey",DENMARK,Dairy,2005,6.3
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC",Dairy,2005,0.1
"Yogurt, buttermilk, or whey",MEXICO,Dairy,2005,0
"Yogurt, buttermilk, or whey",CHILE,Dairy,2005,0
Milk and cream,MEXICO,Dairy,2005,36.2
Milk and cream,CHILE,Dairy,2005,2.7
Milk and cream,NETHERLANDS,Dairy,2005,1.9
Milk and cream,CANADA,Dairy,2005,2.7
Milk and cream,NEW ZEALAND,Dairy,2005,11
Milk and cream,PERU,Dairy,2005,0
Butter or spreads,IRELAND,Dairy,2005,3.5
Butter or spreads,NEW ZEALAND,Dairy,2005,20.9
Butter or spreads,MEXICO,Dairy,2005,1.8
Butter or spreads,FRANCE,Dairy,2005,2
Butter or spreads,INDIA,Dairy,2005,0.6
Butter or spreads,CHILE,Dairy,2005,1
Fresh or chilled fruit,MEXICO,Fruits,2005,1216.8
Fresh or chilled fruit,PERU,Fruits,2005,41.8
Fresh or chilled fruit,CHILE,Fruits,2005,1002.5
Fresh or chilled fruit,GUATEMALA,Fruits,2005,371.6
Fresh or chilled fruit,COSTA RICA,Fruits,2005,495
Fresh or chilled fruit,ECUADOR,Fruits,2005,289.1
Fresh or chilled fruit,HONDURAS,Fruits,2005,161.8
Fresh or chilled fruit,COLOMBIA,Fruits,2005,197
Fresh or chilled fruit,CANADA,Fruits,2005,116.1
Fresh or chilled fruit,REPUBLIC OF SOUTH AFRICA,Fruits,2005,52.7
Bananas and plantains,GUATEMALA,Fruits,2005,281.8
Bananas and plantains,ECUADOR,Fruits,2005,262.4
Bananas and plantains,COSTA RICA,Fruits,2005,234.3
Bananas and plantains,COLOMBIA,Fruits,2005,195.9
Bananas and plantains,HONDURAS,Fruits,2005,119.8
Bananas and plantains,MEXICO,Fruits,2005,11.7
Frozen fruit,MEXICO,Fruits,2005,55.7
Frozen fruit,CANADA,Fruits,2005,108.9
Frozen fruit,CHILE,Fruits,2005,42.6
Frozen fruit,PERU,Fruits,2005,5
Frozen fruit,GUATEMALA,Fruits,2005,3.4
Frozen fruit,COSTA RICA,Fruits,2005,15.1
"Dried, prepared or preserved fruit",MEXICO,Fruits,2005,127.2
"Dried, prepared or preserved fruit",CHINA (MAINLAND),Fruits,2005,263.6
"Dried, prepared or preserved fruit",CANADA,Fruits,2005,88.2
"Dried, prepared or preserved fruit",THAILAND,Fruits,2005,211.2
"Dried, prepared or preserved fruit",SOUTH KOREA,Fruits,2005,12
"Dried, prepared or preserved fruit",CHILE,Fruits,2005,23.2
Fruit juices,BRAZIL,Fruits,2005,208.5
Fruit juices,MEXICO,Fruits,2005,116.5
Fruit juices,TURKEY,Fruits,2005,6.4
Fruit juices,THAILAND,Fruits,2005,27.7
Fruit juices,PHILIPPINES,Fruits,2005,52.8
Fruit juices,CANADA,Fruits,2005,41.9
Fruit juices,ARGENTINA,Fruits,2005,146.7
Fruit juices,CHINA (MAINLAND),Fruits,2005,186.7
Tree nuts,VIETNAM,Nuts,2005,153.4
Tree nuts,MEXICO,Nuts,2005,135.6
Tree nuts,PHILIPPINES,Nuts,2005,35.6
Tree nuts,CHINA (MAINLAND),Nuts,2005,55.6
Tree nuts,REPUBLIC OF SOUTH AFRICA,Nuts,2005,22.2
Tree nuts,BRAZIL,Nuts,2005,153.2
Tree nuts,THAILAND,Nuts,2005,5
Tree nuts,IVORY COAST,Nuts,2005,4.5
Tree nuts,KENYA,Nuts,2005,8.9
Cashew nuts,VIETNAM,Nuts,2005,152.5
Cashew nuts,IVORY COAST,Nuts,2005,0.3
Cashew nuts,BRAZIL,Nuts,2005,120.4
Cashew nuts,THAILAND,Nuts,2005,1
Cashew nuts,NIGERIA,Nuts,2005,0.1
Cashew nuts,INDIA,Nuts,2005,261.4
Cashew nuts,BENIN,Nuts,2005,0
Prepared tree nuts,VIETNAM,Nuts,2005,14.2
Prepared tree nuts,THAILAND,Nuts,2005,15.6
Prepared tree nuts,CANADA,Nuts,2005,9
Prepared tree nuts,MEXICO,Nuts,2005,1.9
Prepared tree nuts,INDIA,Nuts,2005,5.1
Prepared tree nuts,TURKEY,Nuts,2005,9.4
Prepared tree nuts,ISRAEL,Nuts,2005,3.4
Ground nuts,MEXICO,Nuts,2005,8.8
Ground nuts,CANADA,Nuts,2005,19.9
Ground nuts,ARGENTINA,Nuts,2005,3.9
Ground nuts,INDIA,Nuts,2005,1.8
Ground nuts,PARAGUAY,Nuts,2005,0
"Coffee beans, unroasted",BRAZIL,Coffee,2005,466.4
"Coffee beans, unroasted",COLOMBIA,Coffee,2005,598
"Coffee beans, unroasted",HONDURAS,Coffee,2005,60.3
"Coffee beans, unroasted",GUATEMALA,Coffee,2005,284.1
"Coffee beans, unroasted",NICARAGUA,Coffee,2005,50.8
"Coffee beans, unroasted",VIETNAM,Coffee,2005,148.2
"Coffee, roasted and instant",SWITZERLAND,Coffee,2005,3.2
"Coffee, roasted and instant",CANADA,Coffee,2005,100.5
"Coffee, roasted and instant",ITALY,Coffee,2005,31.7
"Coffee, roasted and instant",COLOMBIA,Coffee,2005,6.9
"Coffee, roasted and instant",MEXICO,Coffee,2005,16.7
Coffee extracts and preparations,MEXICO,Coffee,2005,49.5
Coffee extracts and preparations,COLOMBIA,Coffee,2005,23.3
Coffee extracts and preparations,BRAZIL,Coffee,2005,50.4
Coffee extracts and preparations,INDIA,Coffee,2005,0.2
Tea and mate,JAPAN,Coffee,2005,10.4
Tea and mate,CHINA (MAINLAND),Coffee,2005,47.7
Tea and mate,CANADA,Coffee,2005,61.7
Tea and mate,INDIA,Coffee,2005,36.8
Spices,INDIA,Coffee,2005,51.2
Spices,VIETNAM,Coffee,2005,32.6
Spices,CHINA (MAINLAND),Coffee,2005,53.7
Spices,MADAGASCAR (MALAGASY),Coffee,2005,36.9
Spices,MEXICO,Coffee,2005,31.4
Spices,SPAIN,Coffee,2005,17.8
Spices,PERU,Coffee,2005,34.9
Spices,INDONESIA,Coffee,2005,50.8
Bulk grains,CANADA,Grains,2005,391.4
Bulk grains,THAILAND,Grains,2005,149.8
Bulk grains,INDIA,Grains,2005,45.2
Bulk grains,"GERMANY, FED. REPUBLIC",Grains,2005,2.6
Bulk grains,POLAND,Grains,2005,0.2
Bulk grains,ARGENTINA,Grains,2005,0.2
Bulk grains,BRAZIL,Grains,2005,0.3
Wheat and products,CANADA,Grains,2005,282.9
Wheat and products,AUSTRALIA,Grains,2005,26.9
Wheat and products,POLAND,Grains,2005,14.1
Wheat and products,"GERMANY, FED. REPUBLIC",Grains,2005,7.4
Rice and products,THAILAND,Grains,2005,152.9
Rice and products,INDIA,Grains,2005,45.4
Rice and products,PAKISTAN,Grains,2005,11.6
Rice and products,CHINA (MAINLAND),Grains,2005,0.8
Milled grain products,CANADA,Grains,2005,246
Milled grain products,AUSTRALIA,Grains,2005,27.8
Milled grain products,MEXICO,Grains,2005,24.8
Milled grain products,"GERMANY, FED. REPUBLIC",Grains,2005,22.1
Milled grain products,TURKEY,Grains,2005,0.1
Milled grain products,THAILAND,Grains,2005,10.9
Milled grain products,NETHERLANDS,Grains,2005,41.8
Cereal and bakery foods,CANADA,Grains,2005,1607.8
Cereal and bakery foods,MEXICO,Grains,2005,298.8
Cereal and bakery foods,ITALY,Grains,2005,261.1
Cereal and bakery foods,SOUTH KOREA,Grains,2005,66.5
Cereal and bakery foods,FRANCE,Grains,2005,54.6
Cereal and bakery foods,THAILAND,Grains,2005,41
Cereal and bakery foods,"GERMANY, FED. REPUBLIC",Grains,2005,78.3
Crude vegetable oils,CANADA,VegetablesOil,2005,78.4
Crude vegetable oils,PHILIPPINES,VegetablesOil,2005,108
Crude vegetable oils,ARGENTINA,VegetablesOil,2005,30.2
Crude vegetable oils,MEXICO,VegetablesOil,2005,21.5
Crude vegetable oils,INDONESIA,VegetablesOil,2005,46.7
Crude vegetable oils,SPAIN,VegetablesOil,2005,0.1
Refined vegetable oils,CANADA,VegetablesOil,2005,259.5
Refined vegetable oils,INDONESIA,VegetablesOil,2005,49.2
Refined vegetable oils,ITALY,VegetablesOil,2005,566.9
Refined vegetable oils,SPAIN,VegetablesOil,2005,151
Refined vegetable oils,MEXICO,VegetablesOil,2005,21.3
Refined vegetable oils,TURKEY,VegetablesOil,2005,55.7
Olive oil,SPAIN,VegetablesOil,2005,148.7
Olive oil,ITALY,VegetablesOil,2005,561
Olive oil,TUNISIA,VegetablesOil,2005,20.4
Olive oil,TURKEY,VegetablesOil,2005,55.6
Olive oil,GREECE,VegetablesOil,2005,15.1
Tropical oils,INDONESIA,VegetablesOil,2005,95.8
Tropical oils,PHILIPPINES,VegetablesOil,2005,191.2
Tropical oils,MALAYSIA,VegetablesOil,2005,309.5
Tropical oils,COLOMBIA,VegetablesOil,2005,3
Tropical oils,SRI LANKA,VegetablesOil,2005,0.1
Tropical oils,MEXICO,VegetablesOil,2005,0.2
Oilseeds,CANADA,VegetablesOil,2005,181.8
Oilseeds,BRAZIL,VegetablesOil,2005,9.7
Oilseeds,ARGENTINA,VegetablesOil,2005,11.9
Oilseeds,CHILE,VegetablesOil,2005,8.5
Oilseeds,INDIA,VegetablesOil,2005,28.8
Oilseeds,BULGARIA,VegetablesOil,2005,1.3
"Sugar, cane and beet",MEXICO,Sweets,2005,148.1
"Sugar, cane and beet",BRAZIL,Sweets,2005,145.3
"Sugar, cane and beet",GUATEMALA,Sweets,2005,107.7
"Sugar, cane and beet",EL SALVADOR,Sweets,2005,68.5
"Sugar, cane and beet",COLOMBIA,Sweets,2005,43.4
"Sugar, cane and beet",DOMINICAN REPUBLIC,Sweets,2005,78.8
"Sugar, cane and beet",AUSTRALIA,Sweets,2005,57.2
Other sweeteners and syrups,CANADA,Sweets,2005,182.1
Other sweeteners and syrups,MEXICO,Sweets,2005,9.7
Other sweeteners and syrups,INDIA,Sweets,2005,9.4
Other sweeteners and syrups,ARGENTINA,Sweets,2005,30.2
Other sweeteners and syrups,BRAZIL,Sweets,2005,10.2
Other sweeteners and syrups,NEW ZEALAND,Sweets,2005,1.3
Confections,MEXICO,Sweets,2005,300
Confections,CANADA,Sweets,2005,403.5
Confections,"GERMANY, FED. REPUBLIC",Sweets,2005,29.8
Confections,TURKEY,Sweets,2005,4.5
Confections,SPAIN,Sweets,2005,30.7
Confections,CHINA (MAINLAND),Sweets,2005,84.7
Confections,SWITZERLAND,Sweets,2005,15.8
Confections,THAILAND,Sweets,2005,23.3
Cocoa beans,IVORY COAST,Cocoa,2005,529.6
Cocoa beans,ECUADOR,Cocoa,2005,46.5
Cocoa beans,GHANA,Cocoa,2005,19.6
Cocoa beans,DOMINICAN REPUBLIC,Cocoa,2005,21.8
Cocoa beans,PAPUA NEW GUINEA,Cocoa,2005,16.7
Cocoa beans,NIGERIA,Cocoa,2005,48.7
"Cocoa paste, butter, and powder",IVORY COAST,Cocoa,2005,77.8
"Cocoa paste, butter, and powder",INDONESIA,Cocoa,2005,68.4
"Cocoa paste, butter, and powder",MALAYSIA,Cocoa,2005,111.6
"Cocoa paste, butter, and powder",NETHERLANDS,Cocoa,2005,120.8
"Cocoa paste, butter, and powder",GHANA,Cocoa,2005,9.4
"Cocoa paste, butter, and powder",ECUADOR,Cocoa,2005,8.9
"Cocoa paste, butter, and powder",CANADA,Cocoa,2005,13
"Cocoa paste, butter, and powder",SPAIN,Cocoa,2005,7.3
Chocolate,CANADA,Cocoa,2005,699.2
Chocolate,MEXICO,Cocoa,2005,94.6
Chocolate,BELGIUM,Cocoa,2005,73.1
Chocolate,"GERMANY, FED. REPUBLIC",Cocoa,2005,47.9
Chocolate,POLAND,Cocoa,2005,10
Chocolate,ITALY,Cocoa,2005,22.3
Chocolate,SWITZERLAND,Cocoa,2005,38.1
Chocolate,CROATIA,Cocoa,2005,1.1
"Sauces, soups, prepared foods",SINGAPORE,Other,2005,4.5
"Sauces, soups, prepared foods",CANADA,Other,2005,781.3
"Sauces, soups, prepared foods",ITALY,Other,2005,128.8
"Sauces, soups, prepared foods",MEXICO,Other,2005,209.5
"Sauces, soups, prepared foods",CHINA (MAINLAND),Other,2005,62.1
"Sauces, soups, prepared foods",THAILAND,Other,2005,100.4
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2005,33.7
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2005,45.9
Essential oils,IRELAND,Other,2005,1992.5
Essential oils,BRAZIL,Other,2005,42.3
Essential oils,MEXICO,Other,2005,37.1
Essential oils,INDIA,Other,2005,45.4
Essential oils,FRANCE,Other,2005,56.2
Essential oils,CANADA,Other,2005,23.6
Essential oils,ITALY,Other,2005,10.6
Essential oils,CHINA (MAINLAND),Other,2005,31.3
Animal and other fats,CANADA,Other,2005,119.6
Animal and other fats,AUSTRALIA,Other,2005,0.4
Animal and other fats,BRAZIL,Other,2005,1.2
Animal and other fats,MEXICO,Other,2005,2.1
Animal and other fats,VIETNAM,Other,2005,0
Animal and other fats,URUGUAY,Other,2005,0
Animal and other fats,ARGENTINA,Other,2005,6.3
Animal and other fats,NORWAY,Other,2005,24.5
Other edible products,INDIA,Other,2005,144.2
Other edible products,CHINA (MAINLAND),Other,2005,92.4
Other edible products,CANADA,Other,2005,71
Other edible products,MEXICO,Other,2005,76.1
Other edible products,FRANCE,Other,2005,66
Other edible products,SPAIN,Other,2005,36.9
Other edible products,ITALY,Other,2005,21.1
Other edible products,"GERMANY, FED. REPUBLIC",Other,2005,54.4
Wine,FRANCE,Beverages,2005,1087.8
Wine,ITALY,Beverages,2005,1075.8
Wine,NEW ZEALAND,Beverages,2005,93.9
Wine,SPAIN,Beverages,2005,211.4
Wine,AUSTRALIA,Beverages,2005,761
Wine,ARGENTINA,Beverages,2005,66.8
Wine,CANADA,Beverages,2005,33.6
Malt beer,MEXICO,Beverages,2005,1340.5
Malt beer,NETHERLANDS,Beverages,2005,926.9
Malt beer,IRELAND,Beverages,2005,131.9
Malt beer,CANADA,Beverages,2005,231.6
Malt beer,"GERMANY, FED. REPUBLIC",Beverages,2005,145.4
Malt beer,BELGIUM,Beverages,2005,47.1
Malt beer,ITALY,Beverages,2005,11.8
Nonalcoholic beverages,MEXICO,Beverages,2005,228.9
Nonalcoholic beverages,CANADA,Beverages,2005,227.7
Nonalcoholic beverages,ITALY,Beverages,2005,80.5
Nonalcoholic beverages,AUSTRIA,Beverages,2005,442.6
Nonalcoholic beverages,SWITZERLAND,Beverages,2005,0.3
Nonalcoholic beverages,FRANCE,Beverages,2005,89.2
Liquors and liqueurs,MEXICO,Beverages,2005,488.5
Liquors and liqueurs,FRANCE,Beverages,2005,1148.8
Liquors and liqueurs,UNITED KINGDOM,Beverages,2005,896.3
Liquors and liqueurs,CANADA,Beverages,2005,279.3
Liquors and liqueurs,NETHERLANDS,Beverages,2005,144.4
Liquors and liqueurs,IRELAND,Beverages,2005,215.8
Liquors and liqueurs,ITALY,Beverages,2005,102.1
Liquors and liqueurs,SWEDEN,Beverages,2005,373
"Bovine animals, live",CANADA,Animals,2006,1032.4
"Bovine animals, live",MEXICO,Animals,2006,524.2
"Swine, live",CANADA,Animals,2006,558.9
"Sheep and goats, live",CANADA,Animals,2006,0.4
Live poultry,CANADA,Animals,2006,24.8
Bird eggs,CANADA,Animals,2006,20.6
Bird eggs,UNITED KINGDOM,Animals,2006,0
Bird eggs,NETHERLANDS,Animals,2006,0.3
Bird eggs,CHINA (MAINLAND),Animals,2006,3.7
Bird eggs,THAILAND,Animals,2006,0.7
Bird eggs,TURKEY,Animals,2006,0
Bird eggs,TAIWAN,Animals,2006,1.3
Fresh or chilled red meats,CANADA,Meats,2006,1487.9
Fresh or chilled red meats,MEXICO,Meats,2006,72
Fresh or chilled red meats,AUSTRALIA,Meats,2006,208.1
Fresh or chilled red meats,NICARAGUA,Meats,2006,11.9
Fresh or chilled red meats,NEW ZEALAND,Meats,2006,32.6
Fresh or chilled red meats,ARGENTINA,Meats,2006,0
Frozen red meats and parts,AUSTRALIA,Meats,2006,770.1
Frozen red meats and parts,NEW ZEALAND,Meats,2006,535.5
Frozen red meats and parts,BRAZIL,Meats,2006,0
Frozen red meats and parts,CANADA,Meats,2006,163.7
Frozen red meats and parts,MEXICO,Meats,2006,9.5
Frozen red meats and parts,URUGUAY,Meats,2006,218.3
Fowl and other meats,CHILE,Meats,2006,0
Fowl and other meats,CANADA,Meats,2006,90.9
Fowl and other meats,NEW ZEALAND,Meats,2006,12.1
Fowl and other meats,CHINA (MAINLAND),Meats,2006,11.5
Prepared meats,CANADA,Meats,2006,279.5
Prepared meats,BRAZIL,Meats,2006,295.8
Prepared meats,ITALY,Meats,2006,45.2
Prepared meats,MEXICO,Meats,2006,52.1
Prepared meats,URUGUAY,Meats,2006,23.3
Prepared meats,POLAND,Meats,2006,34.9
Prepared meats,SPAIN,Meats,2006,8.8
Prepared meats,NEW ZEALAND,Meats,2006,5.3
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2006,593
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2006,42.8
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2006,46.1
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2006,51
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2006,1
